epoch,loss,score
0,2.9737496890059303,-2.9737496890059303
1,2.575709184375378,-2.575709184375378
2,2.4721709719491662,-2.4721709719491662
3,2.4266880542860116,-2.4266880542860116
4,2.4104062964063173,-2.4104062964063173
5,2.3913983806557613,-2.3913983806557613
6,2.364094063776349,-2.364094063776349
7,2.339588281211503,-2.339588281211503
8,2.321684527834621,-2.321684527834621
9,2.3307327666413893,-2.3307327666413893
10,2.322454677809269,-2.322454677809269
11,2.2880572025929022,-2.2880572025929022
12,2.2784099163265403,-2.2784099163265403
13,2.2708989327107,-2.2708989327107
14,2.252240105506477,-2.252240105506477
15,2.2664374495865007,-2.2664374495865007
16,2.241058471005991,-2.241058471005991
17,2.231931047702054,-2.231931047702054
18,2.2387557532809197,-2.2387557532809197
19,2.2350705687059174,-2.2350705687059174
20,2.225308874331483,-2.225308874331483
21,2.2138606288017484,-2.2138606288017484
22,2.2343684314587793,-2.2343684314587793
23,2.199910450419155,-2.199910450419155
24,2.2041687888836643,-2.2041687888836643
25,2.2128104266770388,-2.2128104266770388
26,2.2016067668932293,-2.2016067668932293
27,2.1890116678465397,-2.1890116678465397
28,2.191074103390405,-2.191074103390405
29,2.209061655429525,-2.209061655429525
30,2.180026396698908,-2.180026396698908
31,2.1791242590738,-2.1791242590738
32,2.180107936946624,-2.180107936946624
33,2.174462560119979,-2.174462560119979
34,2.17782081048423,-2.17782081048423
35,2.1825643624734443,-2.1825643624734443
36,2.1851812196434093,-2.1851812196434093
37,2.180347656984942,-2.180347656984942
38,2.1712099007510264,-2.1712099007510264
39,2.172312680734407,-2.172312680734407
40,2.1764772375789256,-2.1764772375789256
41,2.169125781146758,-2.169125781146758
42,2.1601426349867374,-2.1601426349867374
43,2.1595739716783577,-2.1595739716783577
44,2.162128913293191,-2.162128913293191
45,2.167317307323491,-2.167317307323491
46,2.1655964490470536,-2.1655964490470536
47,2.163535856325692,-2.163535856325692
48,2.15949795224251,-2.15949795224251
49,2.1699542977394315,-2.1699542977394315
50,2.1657758896503974,-2.1657758896503974
51,2.1670611506208366,-2.1670611506208366
52,2.1740111550059886,-2.1740111550059886
53,2.170186700077232,-2.170186700077232
54,2.1629767056998856,-2.1629767056998856
55,2.155622013118289,-2.155622013118289
56,2.1501523868753276,-2.1501523868753276
57,2.153249376410738,-2.153249376410738
58,2.1514442273236196,-2.1514442273236196
59,2.157714014753289,-2.157714014753289
60,2.1502210415831398,-2.1502210415831398
61,2.150421617227957,-2.150421617227957
62,2.1451436193711166,-2.1451436193711166
63,2.155671953061305,-2.155671953061305
64,2.1589591000058235,-2.1589591000058235
65,2.147297857004568,-2.147297857004568
66,2.147893818146592,-2.147893818146592
67,2.142594353868327,-2.142594353868327
68,2.143708093450704,-2.143708093450704
69,2.1381357503593517,-2.1381357503593517
70,2.134652962378406,-2.134652962378406
71,2.134931424342164,-2.134931424342164
72,2.1480301268603825,-2.1480301268603825
73,2.1364640872412863,-2.1364640872412863
74,2.135020915521394,-2.135020915521394
75,2.13828167565372,-2.13828167565372
76,2.141534606251148,-2.141534606251148
77,2.139358247092011,-2.139358247092011
78,2.144378477280293,-2.144378477280293
79,2.1408339596669608,-2.1408339596669608
80,2.133037319970787,-2.133037319970787
81,2.138705415463229,-2.138705415463229
82,2.1379532300004174,-2.1379532300004174
83,2.13127384929482,-2.13127384929482
84,2.1389568037943008,-2.1389568037943008
85,2.1333990818863615,-2.1333990818863615
86,2.1321749162236485,-2.1321749162236485
87,2.1324452752367073,-2.1324452752367073
88,2.142051069014663,-2.142051069014663
89,2.128150891820225,-2.128150891820225
90,2.1370618660515603,-2.1370618660515603
91,2.1434159071073617,-2.1434159071073617
92,2.129368622368629,-2.129368622368629
93,2.1317396885758146,-2.1317396885758146
94,2.1304816062297296,-2.1304816062297296
95,2.132749340949802,-2.132749340949802
96,2.13380878124762,-2.13380878124762
97,2.13443776008186,-2.13443776008186
98,2.1284760203930215,-2.1284760203930215
99,2.1309044678276834,-2.1309044678276834
